seed,arm,design,subset_seed,l2,train_count,feature_dim,avg,wga,train_avg,converged,gradient_max,group_0_accuracy,group_0_count,group_1_accuracy,group_1_count,group_2_accuracy,group_2_count,group_3_accuracy,group_3_count
2,simclr,balanced_14_per_group,103,0.1,56,512,51.626354455947876,34.76394712924957,100.0,True,9.860036656855059e-08,64.66809844970703,467,34.763946533203125,466,36.842105865478516,133,79.69924926757812,133
2,simclr,balanced_28_per_group,101,0.0001,112,512,58.29858183860779,38.34586441516876,100.0,True,9.061155704414897e-08,64.66809844970703,467,59.01287841796875,466,38.345863342285156,133,53.38345718383789,133
2,simclr,balanced_28_per_group,101,0.001,112,512,58.63219499588013,38.34586441516876,100.0,True,9.629015649259678e-08,64.8822250366211,467,59.44206237792969,466,38.345863342285156,133,54.13534164428711,133
2,simclr,balanced_28_per_group,101,0.01,112,512,58.88240337371826,39.09774422645569,100.0,True,9.898754781394875e-08,64.4539566040039,467,60.085838317871094,466,39.09774398803711,133,54.8872184753418,133
2,simclr,balanced_28_per_group,101,0.1,112,512,57.96496868133545,37.593984603881836,100.0,True,9.832444120873307e-08,62.95503234863281,467,59.871246337890625,466,37.59398651123047,133,54.13534164428711,133
2,simclr,balanced_28_per_group,102,0.0001,112,512,50.20850896835327,39.828693866729736,100.0,True,9.143423011530105e-08,39.82869338989258,467,59.01287841796875,466,55.63909912109375,133,50.375938415527344,133
2,simclr,balanced_28_per_group,102,0.001,112,512,50.458717346191406,40.471091866493225,100.0,True,9.311379161193022e-08,40.471092224121094,467,59.01287841796875,466,54.8872184753418,133,51.12782287597656,133
2,simclr,balanced_28_per_group,102,0.01,112,512,50.70892572402954,40.471091866493225,100.0,True,9.831895894109842e-08,40.471092224121094,467,58.36909866333008,466,56.39097595214844,133,54.13534164428711,133
2,simclr,balanced_28_per_group,102,0.1,112,512,49.37447905540466,37.68736720085144,100.0,True,7.509170653601654e-08,37.6873664855957,467,56.65236282348633,466,58.6466178894043,133,55.63909912109375,133
2,simclr,balanced_28_per_group,103,0.0001,112,512,56.455378532409675,42.85714328289032,100.0,True,9.927167918936726e-08,66.8094253540039,467,49.57081604003906,466,42.85714340209961,133,57.894737243652344,133
2,simclr,balanced_28_per_group,103,0.001,112,512,55.713093280792236,42.105263471603394,100.0,True,9.660948527091804e-08,66.38115692138672,467,48.283260345458984,466,42.105262756347656,133,57.894737243652344,133
2,simclr,balanced_28_per_group,103,0.01,112,512,55.713093280792236,43.609023094177246,100.0,True,8.193683507270837e-08,66.59528350830078,467,47.42489242553711,466,43.60902404785156,133,58.6466178894043,133
2,simclr,balanced_28_per_group,103,0.1,112,512,54.7122597694397,42.85714328289032,100.0,True,9.802164115634004e-08,64.4539566040039,467,46.99570846557617,466,42.85714340209961,133,59.398494720458984,133
2,crp_sampler_only,original_ds_train,0,0.0001,224,512,51.87656283378601,48.49785268306732,100.0,True,8.265691760473532e-08,49.67879867553711,467,48.49785232543945,466,55.63909912109375,133,67.66917419433594,133
2,crp_sampler_only,original_ds_train,0,0.001,224,512,52.21017599105835,48.28326106071472,100.0,True,8.965360357154449e-08,50.321197509765625,467,48.283260345458984,466,57.142860412597656,133,67.66917419433594,133
2,crp_sampler_only,original_ds_train,0,0.01,224,512,52.460384368896484,48.71244728565216,100.0,True,9.544498099072624e-08,51.39186477661133,467,48.71244812011719,466,54.8872184753418,133,66.91729736328125,133
2,crp_sampler_only,original_ds_train,0,0.1,224,512,53.96163463592529,50.8583664894104,96.875,True,9.309130863475318e-08,53.5331916809082,467,50.858367919921875,466,56.39097595214844,133,63.90977478027344,133
2,crp_sampler_only,balanced_14_per_group,101,0.0001,56,512,51.54294967651367,35.40772497653961,100.0,True,9.038648863408751e-08,65.09635925292969,467,35.4077262878418,466,44.360904693603516,133,67.66917419433594,133
2,crp_sampler_only,balanced_14_per_group,101,0.001,56,512,51.0425329208374,34.76394712924957,100.0,True,9.118876235518947e-08,64.66809844970703,467,34.763946533203125,466,43.60902404785156,133,67.66917419433594,133
2,crp_sampler_only,balanced_14_per_group,101,0.01,56,512,50.62552094459534,34.33476388454437,100.0,True,9.968403412647427e-08,64.23983001708984,467,34.33476257324219,466,42.105262756347656,133,68.42105102539062,133
2,crp_sampler_only,balanced_14_per_group,101,0.1,56,512,51.0425329208374,35.62231659889221,100.0,True,9.363004100162997e-08,64.02569580078125,467,35.622318267822266,466,42.105262756347656,133,68.42105102539062,133
2,crp_sampler_only,balanced_14_per_group,102,0.0001,56,512,53.96163463592529,42.18415319919586,100.0,True,9.576053425094895e-08,42.18415451049805,467,67.38197326660156,466,56.39097595214844,133,45.864662170410156,133
2,crp_sampler_only,balanced_14_per_group,102,0.001,56,512,53.79483103752136,41.7558878660202,100.0,True,7.688778493693173e-08,41.75588607788086,467,66.73819732666016,466,57.142860412597656,133,47.36842346191406,133
2,crp_sampler_only,balanced_14_per_group,102,0.01,56,512,53.71142625808716,41.97002053260803,100.0,True,8.143235096658022e-08,41.97002029418945,467,66.09442138671875,466,57.894737243652344,133,47.36842346191406,133
2,crp_sampler_only,balanced_14_per_group,102,0.1,56,512,53.04420590400696,41.113489866256714,100.0,True,2.9484742842351627e-08,41.11349105834961,467,65.66522979736328,466,55.63909912109375,133,48.12030029296875,133
2,crp_sampler_only,balanced_14_per_group,103,0.0001,56,512,53.46121788024902,41.20171666145325,100.0,True,8.96468218174379e-08,62.74089813232422,467,41.201717376708984,466,44.360904693603516,133,72.93233489990234,133
2,crp_sampler_only,balanced_14_per_group,103,0.001,56,512,53.71142625808716,40.77253341674805,100.0,True,7.708557408538097e-08,63.38330078125,467,40.77253341674805,466,45.1127815246582,133,73.68421173095703,133
2,crp_sampler_only,balanced_14_per_group,103,0.01,56,512,53.71142625808716,41.20171666145325,100.0,True,7.822635150896932e-08,62.95503234863281,467,41.201717376708984,466,44.360904693603516,133,74.43609619140625,133
2,crp_sampler_only,balanced_14_per_group,103,0.1,56,512,54.128438234329224,42.274677753448486,100.0,True,7.134978051003688e-08,63.16916275024414,467,42.27467727661133,466,43.60902404785156,133,74.43609619140625,133
2,crp_sampler_only,balanced_28_per_group,101,0.0001,112,512,53.04420590400696,45.064377784729004,100.0,True,9.687993953453544e-08,60.599571228027344,467,45.06437683105469,466,50.375938415527344,133,57.142860412597656,133
2,crp_sampler_only,balanced_28_per_group,101,0.001,112,512,53.37781310081482,45.70815563201904,100.0,True,9.465175003521011e-08,60.385440826416016,467,45.70815658569336,466,50.375938415527344,133,58.6466178894043,133
2,crp_sampler_only,balanced_28_per_group,101,0.01,112,512,53.54462265968323,46.35193049907684,100.0,True,8.559606007037084e-08,59.7430419921875,467,46.3519287109375,466,50.375938415527344,133,60.15037155151367,133
2,crp_sampler_only,balanced_28_per_group,101,0.1,112,512,54.128438234329224,47.42489159107208,100.0,True,9.795671634602043e-08,60.385440826416016,467,47.42489242553711,466,48.8721809387207,133,60.90225601196289,133
2,crp_sampler_only,balanced_28_per_group,102,0.0001,112,512,56.547123193740845,49.03640151023865,100.0,True,9.089262886219758e-08,49.036399841308594,467,63.519309997558594,466,59.398494720458984,133,55.63909912109375,133
2,crp_sampler_only,balanced_28_per_group,102,0.001,112,512,56.13011121749878,48.60813617706299,100.0,True,9.363290913769716e-08,48.60813522338867,467,62.660945892333984,466,59.398494720458984,133,56.39097595214844,133
2,crp_sampler_only,balanced_28_per_group,102,0.01,112,512,55.546289682388306,47.9657381772995,100.0,True,9.64825708654228e-08,47.965736389160156,467,62.23176193237305,466,56.39097595214844,133,57.894737243652344,133
2,crp_sampler_only,balanced_28_per_group,102,0.1,112,512,55.3794801235199,47.9657381772995,100.0,True,6.167196796909996e-08,47.965736389160156,467,60.94420623779297,466,56.39097595214844,133,60.90225601196289,133
2,crp_sampler_only,balanced_28_per_group,103,0.0001,112,512,54.21184301376343,47.42489159107208,100.0,True,6.348677567919876e-08,58.45824432373047,467,47.42489242553711,466,55.63909912109375,133,61.65413284301758,133
2,crp_sampler_only,balanced_28_per_group,103,0.001,112,512,54.54545617103577,48.06866943836212,100.0,True,9.743936478212839e-08,58.45824432373047,467,48.068668365478516,466,55.63909912109375,133,62.40601348876953,133
2,crp_sampler_only,balanced_28_per_group,103,0.01,112,512,54.62885499000549,48.92703890800476,100.0,True,8.941452066160271e-08,57.81584548950195,467,48.927040100097656,466,55.63909912109375,133,62.40601348876953,133
2,crp_sampler_only,balanced_28_per_group,103,0.1,112,512,54.54545617103577,48.71244728565216,100.0,True,8.67395016802136e-08,58.02997970581055,467,48.71244812011719,466,54.8872184753418,133,62.40601348876953,133
2,raw_clip_kl,original_ds_train,0,0.0001,224,512,51.79315805435181,48.39400351047516,100.0,True,5.718651127141651e-08,48.394004821777344,467,49.356224060058594,466,54.8872184753418,133,69.17292785644531,133
2,raw_clip_kl,original_ds_train,0,0.001,224,512,51.79315805435181,48.17987084388733,100.0,True,9.557710020885284e-08,48.17987060546875,467,49.356224060058594,466,55.63909912109375,133,69.17292785644531,133
2,raw_clip_kl,original_ds_train,0,0.01,224,512,50.959134101867676,47.32334017753601,100.0,True,9.258390055305599e-08,47.323341369628906,467,48.927040100097656,466,54.13534164428711,133,67.66917419433594,133
2,raw_clip_kl,original_ds_train,0,0.1,224,512,49.6246874332428,43.25481653213501,95.53571343421936,True,8.887573830606687e-08,43.254817962646484,467,50.42918395996094,466,54.8872184753418,133,63.90977478027344,133
2,raw_clip_kl,balanced_14_per_group,101,0.0001,56,512,48.540449142456055,37.12446391582489,100.0,True,9.963250249636916e-08,49.8929328918457,467,37.12446212768555,466,66.91729736328125,133,65.41353607177734,133
2,raw_clip_kl,balanced_14_per_group,101,0.001,56,512,48.540449142456055,36.90987229347229,100.0,True,8.656401184918626e-08,49.8929328918457,467,36.909873962402344,466,67.66917419433594,133,65.41353607177734,133
2,raw_clip_kl,balanced_14_per_group,101,0.01,56,512,48.29024076461792,36.90987229347229,100.0,True,9.444810458378305e-08,49.46466827392578,467,36.909873962402344,466,68.42105102539062,133,63.90977478027344,133
2,raw_clip_kl,balanced_14_per_group,101,0.1,56,512,48.373645544052124,36.90987229347229,100.0,True,8.520810186336131e-08,49.8929328918457,467,36.909873962402344,466,66.16541290283203,133,65.41353607177734,133
2,raw_clip_kl,balanced_14_per_group,102,0.0001,56,512,54.128438234329224,42.85714328289032,100.0,True,8.020372578616352e-08,47.965736389160156,467,65.23605346679688,466,48.12030029296875,133,42.85714340209961,133
2,raw_clip_kl,balanced_14_per_group,102,0.001,56,512,53.628021478652954,42.85714328289032,100.0,True,2.5837902974476133e-08,47.10920715332031,467,64.80686950683594,466,48.12030029296875,133,42.85714340209961,133
2,raw_clip_kl,balanced_14_per_group,102,0.01,56,512,53.29441428184509,41.35338366031647,100.0,True,8.554388171845388e-08,46.25267791748047,467,64.80686950683594,466,49.624061584472656,133,41.3533821105957,133
2,raw_clip_kl,balanced_14_per_group,102,0.1,56,512,53.21100950241089,42.105263471603394,100.0,True,9.46978391787659e-08,46.4668083190918,467,64.1630859375,466,49.624061584472656,133,42.105262756347656,133
2,raw_clip_kl,balanced_14_per_group,103,0.0001,56,512,53.37781310081482,34.33476388454437,100.0,True,5.888119140927154e-08,70.44967651367188,467,34.33476257324219,466,38.345863342285156,133,75.18797302246094,133
2,raw_clip_kl,balanced_14_per_group,103,0.001,56,512,53.127604722976685,33.90558063983917,100.0,True,9.182431733387045e-08,70.44967651367188,467,33.905582427978516,466,38.345863342285156,133,74.43609619140625,133
2,raw_clip_kl,balanced_14_per_group,103,0.01,56,512,53.46121788024902,34.33476388454437,100.0,True,9.910675933237243e-08,70.44967651367188,467,34.33476257324219,466,38.345863342285156,133,75.93984985351562,133
2,raw_clip_kl,balanced_14_per_group,103,0.1,56,512,52.960801124572754,33.47639441490173,100.0,True,8.790020489431172e-08,69.59314727783203,467,33.47639465332031,466,39.09774398803711,133,76.69172668457031,133
2,raw_clip_kl,balanced_28_per_group,101,0.0001,112,512,53.04420590400696,49.7854083776474,100.0,True,7.36727784274238e-08,52.4625244140625,467,49.78540802001953,466,53.38345718383789,133,66.16541290283203,133
2,raw_clip_kl,balanced_28_per_group,101,0.001,112,512,52.71059274673462,49.5708167552948,100.0,True,9.853734390309512e-08,51.82012939453125,467,49.57081604003906,466,54.13534164428711,133,65.41353607177734,133
2,raw_clip_kl,balanced_28_per_group,101,0.01,112,512,52.21017599105835,50.21459460258484,100.0,True,7.128873522499902e-08,51.17772674560547,467,50.214595794677734,466,54.13534164428711,133,60.90225601196289,133
2,raw_clip_kl,balanced_28_per_group,101,0.1,112,512,52.79399752616882,50.53533315658569,100.0,True,7.294515071577107e-08,50.53533172607422,467,51.50214385986328,466,56.39097595214844,133,61.65413284301758,133
2,raw_clip_kl,balanced_28_per_group,102,0.0001,112,512,49.70808923244476,41.7558878660202,100.0,True,8.877347388511864e-08,41.75588607788086,467,51.93132781982422,466,57.894737243652344,133,61.65413284301758,133
2,raw_clip_kl,balanced_28_per_group,102,0.001,112,512,49.54128563404083,41.32762253284454,100.0,True,9.530349201560841e-08,41.32762145996094,467,52.78969955444336,466,56.39097595214844,133,60.15037155151367,133
2,raw_clip_kl,balanced_28_per_group,102,0.01,112,512,49.37447905540466,40.471091866493225,100.0,True,9.122101815020253e-08,40.471092224121094,467,52.575103759765625,466,58.6466178894043,133,60.15037155151367,133
2,raw_clip_kl,balanced_28_per_group,102,0.1,112,512,49.207672476768494,41.113489866256714,99.10714030265808,True,9.346729827342117e-08,41.11349105834961,467,52.14592361450195,466,58.6466178894043,133,57.894737243652344,133
2,raw_clip_kl,balanced_28_per_group,103,0.0001,112,512,52.293580770492554,46.35193049907684,100.0,True,9.934365590474947e-08,54.81798553466797,467,46.3519287109375,466,52.6315803527832,133,63.90977478027344,133
2,raw_clip_kl,balanced_28_per_group,103,0.001,112,512,52.54378914833069,46.78111672401428,100.0,True,9.583964276898692e-08,54.81798553466797,467,46.7811164855957,466,52.6315803527832,133,64.66165161132812,133
2,raw_clip_kl,balanced_28_per_group,103,0.01,112,512,52.54378914833069,46.35193049907684,100.0,True,5.154187926671144e-08,55.03212356567383,467,46.3519287109375,466,54.8872184753418,133,63.15789031982422,133
2,raw_clip_kl,balanced_28_per_group,103,0.1,112,512,52.21017599105835,46.35193049907684,100.0,True,7.043826989543665e-08,54.38972091674805,467,46.3519287109375,466,54.8872184753418,133,62.40601348876953,133
2,splice_crp_kl,original_ds_train,0,0.0001,224,512,52.21017599105835,49.25053417682648,100.0,True,9.729981343148956e-08,49.25053405761719,467,50.858367919921875,466,60.15037155151367,133,59.398494720458984,133
2,splice_crp_kl,original_ds_train,0,0.001,224,512,51.959967613220215,49.25053417682648,100.0,True,9.018924257619347e-08,49.25053405761719,467,50.858367919921875,466,58.6466178894043,133,58.6466178894043,133
2,splice_crp_kl,original_ds_train,0,0.01,224,512,52.126771211624146,48.39400351047516,100.0,True,9.381493924976369e-08,48.394004821777344,467,51.716739654541016,466,58.6466178894043,133,60.15037155151367,133
2,splice_crp_kl,original_ds_train,0,0.1,224,512,52.04337239265442,47.9657381772995,97.76785969734192,True,7.489501042175911e-08,47.965736389160156,467,52.14592361450195,466,56.39097595214844,133,61.65413284301758,133
2,splice_crp_kl,balanced_14_per_group,101,0.0001,56,512,53.21100950241089,37.98283338546753,100.0,True,9.217525635301259e-08,70.02141571044922,467,37.98283386230469,466,39.09774398803711,133,61.65413284301758,133
2,splice_crp_kl,balanced_14_per_group,101,0.001,56,512,53.37781310081482,37.98283338546753,100.0,True,9.768176407991952e-08,70.23554229736328,467,37.98283386230469,466,39.84962463378906,133,61.65413284301758,133
2,splice_crp_kl,balanced_14_per_group,101,0.01,56,512,53.127604722976685,36.90987229347229,100.0,True,6.474216294853358e-08,70.66381072998047,467,36.909873962402344,466,39.84962463378906,133,61.65413284301758,133
2,splice_crp_kl,balanced_14_per_group,101,0.1,56,512,52.79399752616882,36.69527769088745,100.0,True,9.71731391203462e-08,69.80728149414062,467,36.69527816772461,466,39.09774398803711,133,63.15789031982422,133
2,splice_crp_kl,balanced_14_per_group,102,0.0001,56,512,54.0450394153595,46.89507484436035,100.0,True,9.046786475651702e-08,46.89507293701172,467,63.30472183227539,466,52.6315803527832,133,48.12030029296875,133
2,splice_crp_kl,balanced_14_per_group,102,0.001,56,512,54.128438234329224,46.68094217777252,100.0,True,8.804655515202319e-08,46.68094253540039,467,63.090126037597656,466,53.38345718383789,133,49.624061584472656,133
2,splice_crp_kl,balanced_14_per_group,102,0.01,56,512,53.46121788024902,45.396146178245544,100.0,True,8.571147918585227e-08,45.39614486694336,467,62.660945892333984,466,53.38345718383789,133,49.624061584472656,133
2,splice_crp_kl,balanced_14_per_group,102,0.1,56,512,52.627187967300415,44.3254828453064,100.0,True,8.637873843975186e-08,44.32548141479492,467,61.587982177734375,466,53.38345718383789,133,49.624061584472656,133
2,splice_crp_kl,balanced_14_per_group,103,0.0001,56,512,50.291907787323,34.33476388454437,100.0,True,7.38673085400034e-08,59.7430419921875,467,34.33476257324219,466,43.60902404785156,133,79.69924926757812,133
2,splice_crp_kl,balanced_14_per_group,103,0.001,56,512,50.70892572402954,35.40772497653961,100.0,True,9.362617153289935e-08,59.7430419921875,467,35.4077262878418,466,43.60902404785156,133,79.69924926757812,133
2,splice_crp_kl,balanced_14_per_group,103,0.01,56,512,50.959134101867676,35.40772497653961,100.0,True,4.800712643821675e-08,60.385440826416016,467,35.4077262878418,466,43.60902404785156,133,79.69924926757812,133
2,splice_crp_kl,balanced_14_per_group,103,0.1,56,512,51.0425329208374,36.48068606853485,100.0,True,5.4714978308962464e-08,60.599571228027344,467,36.48068618774414,466,42.105262756347656,133,77.44361114501953,133
2,splice_crp_kl,balanced_28_per_group,101,0.0001,112,512,54.128438234329224,48.49785268306732,100.0,True,9.06072261319332e-08,58.6723747253418,467,48.49785232543945,466,48.8721809387207,133,63.15789031982422,133
2,splice_crp_kl,balanced_28_per_group,101,0.001,112,512,54.128438234329224,48.49785268306732,100.0,True,8.729964582964789e-08,58.88650894165039,467,48.49785232543945,466,48.8721809387207,133,62.40601348876953,133
2,splice_crp_kl,balanced_28_per_group,101,0.01,112,512,53.87822985649109,48.87218177318573,100.0,True,9.755167408760645e-08,58.02997970581055,467,48.927040100097656,466,48.8721809387207,133,61.65413284301758,133
2,splice_crp_kl,balanced_28_per_group,101,0.1,112,512,54.62885499000549,49.35622215270996,100.0,True,4.04496707587243e-08,59.31477355957031,467,49.356224060058594,466,49.624061584472656,133,61.65413284301758,133
2,splice_crp_kl,balanced_28_per_group,102,0.0001,112,512,51.70975923538208,44.11135017871857,100.0,True,8.66153596165058e-08,44.111351013183594,467,55.36480712890625,466,58.6466178894043,133,58.6466178894043,133
2,splice_crp_kl,balanced_28_per_group,102,0.001,112,512,51.626354455947876,43.46895217895508,100.0,True,8.602680469344632e-08,43.46895217895508,467,55.57939910888672,466,58.6466178894043,133,59.398494720458984,133
2,splice_crp_kl,balanced_28_per_group,102,0.01,112,512,51.626354455947876,43.89721751213074,100.0,True,9.23052452448097e-08,43.897216796875,467,55.15021514892578,466,58.6466178894043,133,59.398494720458984,133
2,splice_crp_kl,balanced_28_per_group,102,0.1,112,512,51.0425329208374,43.25481653213501,100.0,True,9.186440047201372e-08,43.254817962646484,467,53.2188835144043,466,60.90225601196289,133,60.90225601196289,133
2,splice_crp_kl,balanced_28_per_group,103,0.0001,112,512,54.128438234329224,45.278969407081604,100.0,True,8.897873803328e-08,59.10063934326172,467,45.278968811035156,466,55.63909912109375,133,66.16541290283203,133
2,splice_crp_kl,balanced_28_per_group,103,0.001,112,512,54.286907315254204,45.493561029434204,100.0,True,6.272303976441386e-08,59.31477355957031,467,45.493560791015625,466,55.63909912109375,133,66.16541290283203,133
2,splice_crp_kl,balanced_28_per_group,103,0.01,112,512,53.96163463592529,45.278969407081604,100.0,True,7.995008084737965e-08,58.6723747253418,467,45.278968811035156,466,55.63909912109375,133,66.16541290283203,133
2,splice_crp_kl,balanced_28_per_group,103,0.1,112,512,53.04420590400696,44.849786162376404,100.0,True,9.878705399622018e-08,57.81584548950195,467,44.84978485107422,466,54.13534164428711,133,63.90977478027344,133
1,raw_clip_sampler_only,original_ds_train,0,0.0001,224,512,54.29524779319763,47.10920751094818,100.0,True,7.962005947600379e-08,47.10920715332031,467,59.44206237792969,466,57.894737243652344,133,57.894737243652344,133
1,raw_clip_sampler_only,original_ds_train,0,0.001,224,512,54.0450394153595,46.25267684459686,100.0,True,9.845962011412884e-08,46.25267791748047,467,59.44206237792969,466,57.142860412597656,133,59.398494720458984,133
1,raw_clip_sampler_only,original_ds_train,0,0.01,224,512,53.71142625808716,46.68094217777252,100.0,True,9.409511063243961e-08,46.68094253540039,467,59.22746658325195,466,54.8872184753418,133,57.894737243652344,133
1,raw_clip_sampler_only,original_ds_train,0,0.1,224,512,53.87822985649109,47.10920751094818,96.42857313156128,True,8.521269151580413e-08,47.10920715332031,467,58.58368682861328,466,54.8872184753418,133,60.15037155151367,133
1,raw_clip_sampler_only,balanced_14_per_group,101,0.0001,56,512,52.293580770492554,45.1127827167511,100.0,True,7.46897828725912e-08,56.745182037353516,467,49.141632080078125,466,45.1127815246582,133,54.8872184753418,133
1,raw_clip_sampler_only,balanced_14_per_group,101,0.001,56,512,52.627187967300415,45.1127827167511,100.0,True,9.767889650930442e-08,57.387577056884766,467,49.356224060058594,466,45.1127815246582,133,54.8872184753418,133
1,raw_clip_sampler_only,balanced_14_per_group,101,0.01,56,512,52.293580770492554,45.1127827167511,100.0,True,6.633292785819707e-08,56.102783203125,467,49.141632080078125,466,45.1127815246582,133,57.142860412597656,133
1,raw_clip_sampler_only,balanced_14_per_group,101,0.1,56,512,52.126771211624146,47.42489159107208,100.0,True,9.655238446173303e-08,55.24625015258789,467,47.42489242553711,466,48.8721809387207,133,60.90225601196289,133
1,raw_clip_sampler_only,balanced_14_per_group,102,0.0001,56,512,53.452877402305596,45.824411511421204,100.0,True,7.803621074695621e-08,45.82441329956055,467,64.1630859375,466,48.8721809387207,133,47.36842346191406,133
1,raw_clip_sampler_only,balanced_14_per_group,102,0.001,56,512,53.04420590400696,45.396146178245544,100.0,True,9.407541114946863e-08,45.39614486694336,467,63.30472183227539,466,49.624061584472656,133,47.36842346191406,133
1,raw_clip_sampler_only,balanced_14_per_group,102,0.01,56,512,53.29441428184509,45.824411511421204,100.0,True,9.264744438893923e-08,45.82441329956055,467,63.090126037597656,466,50.375938415527344,133,48.12030029296875,133
1,raw_clip_sampler_only,balanced_14_per_group,102,0.1,56,512,52.71059274673462,44.967880845069885,100.0,True,9.714606395575323e-08,44.96788024902344,467,61.587982177734375,466,51.87969970703125,133,49.624061584472656,133
1,raw_clip_sampler_only,balanced_14_per_group,103,0.0001,56,512,54.74562108516693,43.609023094177246,100.0,True,8.050122364115164e-08,63.59742736816406,467,47.85407638549805,466,43.60902404785156,133,58.6466178894043,133
1,raw_clip_sampler_only,balanced_14_per_group,103,0.001,56,512,55.045872926712036,42.85714328289032,100.0,True,6.520441417791329e-08,64.02569580078125,467,48.283260345458984,466,42.85714340209961,133,59.398494720458984,133
1,raw_clip_sampler_only,balanced_14_per_group,103,0.01,56,512,55.12927174568176,42.105263471603394,100.0,True,8.112093235210574e-08,64.23983001708984,467,48.283260345458984,466,42.105262756347656,133,60.15037155151367,133
1,raw_clip_sampler_only,balanced_14_per_group,103,0.1,56,512,55.879902839660645,42.105263471603394,100.0,True,9.27577727148415e-08,65.73875427246094,467,48.49785232543945,466,42.105262756347656,133,60.90225601196289,133
1,raw_clip_sampler_only,balanced_28_per_group,101,0.0001,112,512,51.459550857543945,44.539615511894226,100.0,True,9.189949204018767e-08,44.539615631103516,467,54.29184341430664,466,60.90225601196289,133,56.39097595214844,133
1,raw_clip_sampler_only,balanced_28_per_group,101,0.001,112,512,51.626354455947876,45.182013511657715,100.0,True,5.6293675974124126e-08,45.18201446533203,467,53.8626594543457,466,60.15037155151367,133,57.894737243652344,133
1,raw_clip_sampler_only,balanced_28_per_group,101,0.01,112,512,52.126771211624146,46.03854417800903,100.0,True,9.358317643634161e-08,46.038543701171875,467,54.29184341430664,466,59.398494720458984,133,58.6466178894043,133
1,raw_clip_sampler_only,balanced_28_per_group,101,0.1,112,512,52.79399752616882,49.25053417682648,100.0,True,7.226031067866096e-08,49.25053405761719,467,53.648067474365234,466,57.142860412597656,133,57.894737243652344,133
1,raw_clip_sampler_only,balanced_28_per_group,102,0.0001,112,512,52.960801124572754,43.68308484554291,100.0,True,7.086750093673721e-08,43.68308639526367,467,61.587982177734375,466,48.12030029296875,133,60.15037155151367,133
1,raw_clip_sampler_only,balanced_28_per_group,102,0.001,112,512,53.29441428184509,43.68308484554291,100.0,True,8.304726721566002e-08,43.68308639526367,467,62.44635009765625,466,48.8721809387207,133,59.398494720458984,133
1,raw_clip_sampler_only,balanced_28_per_group,102,0.01,112,512,53.46121788024902,43.68308484554291,100.0,True,9.51580625721234e-08,43.68308639526367,467,63.090126037597656,466,49.624061584472656,133,57.894737243652344,133
1,raw_clip_sampler_only,balanced_28_per_group,102,0.1,112,512,53.46121788024902,43.68308484554291,100.0,True,4.458398063873683e-08,43.68308639526367,467,62.87553787231445,466,51.12782287597656,133,57.142860412597656,133
1,raw_clip_sampler_only,balanced_28_per_group,103,0.0001,112,512,59.38282012939453,42.85714328289032,100.0,True,9.837652563862695e-08,62.95503234863281,467,60.94420623779297,466,42.85714340209961,133,57.894737243652344,133
1,raw_clip_sampler_only,balanced_28_per_group,103,0.001,112,512,59.38282012939453,42.85714328289032,100.0,True,7.785325445161062e-08,63.38330078125,467,60.3004264831543,466,42.85714340209961,133,58.6466178894043,133
1,raw_clip_sampler_only,balanced_28_per_group,103,0.01,112,512,59.04920697212219,41.35338366031647,100.0,True,9.224520768573831e-08,63.16916275024414,467,59.871246337890625,466,41.3533821105957,133,59.398494720458984,133
1,raw_clip_sampler_only,balanced_28_per_group,103,0.1,112,512,57.96496868133545,43.609023094177246,100.0,True,9.940730459189612e-08,59.95716857910156,467,59.44206237792969,466,43.60902404785156,133,60.15037155151367,133
2,raw_clip_sampler_only,original_ds_train,0,0.0001,224,512,48.45704734325409,43.347638845443726,100.0,True,6.642753309552387e-08,46.038543701171875,467,43.34763717651367,466,58.6466178894043,133,64.66165161132812,133
2,raw_clip_sampler_only,original_ds_train,0,0.001,224,512,48.45704734325409,44.420599937438965,100.0,True,9.473679976559782e-08,45.82441329956055,467,44.42060089111328,466,56.39097595214844,133,63.90977478027344,133
2,raw_clip_sampler_only,original_ds_train,0,0.01,224,512,48.62385392189026,45.182013511657715,100.0,True,8.517295096988065e-08,45.18201446533203,467,45.92274856567383,466,56.39097595214844,133,62.40601348876953,133
2,raw_clip_sampler_only,original_ds_train,0,0.1,224,512,49.87489581108093,46.25267684459686,97.76785969734192,True,6.971319466207541e-08,46.25267791748047,467,47.21030044555664,466,57.142860412597656,133,64.66165161132812,133
2,raw_clip_sampler_only,balanced_14_per_group,101,0.0001,56,512,44.954127073287964,29.613733291625977,100.0,True,9.718831223324117e-08,46.89507293701172,467,29.613733291625977,466,67.66917419433594,133,69.17292785644531,133
2,raw_clip_sampler_only,balanced_14_per_group,101,0.001,56,512,44.954127073287964,29.828324913978577,100.0,True,8.14529047300105e-08,46.4668083190918,467,29.828325271606445,466,68.42105102539062,133,69.17292785644531,133
2,raw_clip_sampler_only,balanced_14_per_group,101,0.01,56,512,44.453710317611694,29.613733291625977,100.0,True,2.528892983867312e-08,46.038543701171875,467,29.613733291625977,466,67.66917419433594,133,67.66917419433594,133
2,raw_clip_sampler_only,balanced_14_per_group,101,0.1,56,512,45.45454680919647,31.115880608558655,100.0,True,7.160103477959687e-08,47.10920715332031,467,31.115880966186523,466,67.66917419433594,133,67.66917419433594,133
